car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs)
2011 Maruti Wagon R LXI CNG,Feb 2012,Not Available,CNG,5.0,87381.0,Third Owner,Manual,,26.2,998.0,58.2,,2.09
2020 Volkswagen Vento 1.0 TSI Highline Plus,Aug 2020,Not Available,Petrol,5.0,33865.0,First Owner,Manual,,17.69,999.0,108.62,,9.5
2013 Honda Amaze VX i-DTEC,Jun 2013,Not Available,Diesel,5.0,127840.0,Second Owner,Manual,,25.8,1498.0,98.6,,2.68
2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,Oct 2017,Comprehensive,Petrol,5.0,114945.0,First Owner,Manual,,18.9,1197.0,81.86,,4.51
2017 Honda City i VTEC CVT VX,Sept 2017,Third Party insurance,Petrol,5.0,70660.0,First Owner,Automatic,,18.0,1497.0,117.3,,7.31
2019 Hyundai Grand i10 Nios Sportz,Nov 2019,Third Party,Petrol,5.0,85747.0,First Owner,Manual,,20.7,1197.0,81.86,,5.7
2014 Maruti Wagon R VXI BS IV,Jan 2015,Zero Dep,Petrol,5.0,94458.0,Second Owner,Manual,,20.51,998.0,67.04,,2.99
2021 Maruti Swift Dzire VXI BSVI,Aug 2021,Zero Dep,Petrol,5.0,25034.0,First Owner,Manual,,22.41,1197.0,88.5,,6.96
2018 Hyundai i20 1.2 Spotz,Dec 2018,Comprehensive,Petrol,5.0,49155.0,First Owner,Manual,,18.6,1197.0,81.83,,5.99
2018 Maruti Baleno 1.2 Zeta,May 2018,Third Party insurance,Petrol,5.0,21097.0,Second Owner,Manual,,21.4,1197.0,83.1,,5.76
2015 Maruti Swift VXI,Mar 2015,Third Party,Petrol,5.0,32840.0,Second Owner,Manual,,22.38,1197.0,88.5,,4.5
2014 Maruti Swift Dzire VXI,Jun 2014,Comprehensive,Petrol,5.0,61074.0,First Owner,Manual,,22.41,1197.0,88.5,,4.02
2016 Hyundai Grand i10 Sportz,Jun 2016,Comprehensive,Petrol,5.0,73565.0,First Owner,Manual,,18.9,1197.0,82.0,,4.19
2021 Hyundai i20 Sportz BSVI,May 2021,Comprehensive,Petrol,5.0,19709.0,First Owner,Manual,,21.0,1197.0,81.8,,7.36
2010 Tata Indica Aqua 1.3 Quadrajet,Oct 2010,Not Available,Diesel,5.0,146412.0,First Owner,Manual,,18.0,1248.0,754000.0,,2.21
2014 Hyundai Grand i10 Sportz,Oct 2014,Comprehensive,Petrol,5.0,105407.0,First Owner,Manual,,18.9,1197.0,82.0,,3.5
2018 Maruti Ciaz 1.4 Delta,May 2018,Comprehensive,Petrol,5.0,27374.0,First Owner,Manual,,20.73,1373.0,91.1,,6.0
2009 Maruti Swift Dzire VDi,Jan 2010,Not Available,Diesel,5.0,75062.0,First Owner,Manual,,19.3,1248.0,73.9,,2.2
2020 Ford Ecosport 1.5 Diesel Titanium,Mar 2020,Zero Dep,Diesel,5.0,45988.0,Second Owner,Manual,,21.7,1498.0,98.96,,7.26
2012 Maruti Ertiga VDI,Sept 2012,Not Available,Diesel,7.0,102382.0,Fourth & Above Owner,Manual,,20.77,1248.0,88.76,,3.0
2008 Maruti Alto LXi BSIII,Aug 2008,Third Party,Petrol,5.0,101847.0,Third Owner,Manual,,19.7,796.0,46.3,,76479.0
2021 Hyundai Creta SX BSVI,Jan 2021,Zero Dep,Petrol,5.0,23893.0,First Owner,Manual,,,1497.0,113.18,,12.3
2021 Nissan Magnite Turbo CVT XV Executive BSVI,Feb 2021,Third Party,Petrol,5.0,20338.0,Second Owner,Automatic,,,999.0,98.63,,7.69
2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,May 2017,Comprehensive,Petrol,5.0,45642.0,First Owner,Manual,,18.9,1197.0,81.86,,4.8
2014 Hyundai i20 Magna Optional 1.2,May 2014,Third Party insurance,Petrol,5.0,53014.0,First Owner,Manual,,18.5,1197.0,82.9,,4.0
2021 Renault Kiger RXL,May 2021,Third Party,Petrol,5.0,20537.0,Second Owner,Manual,,19.17,999.0,71.01,,6.43
2012 Hyundai i10 Sportz,Nov 2012,Comprehensive,Petrol,5.0,95145.0,First Owner,Manual,,20.36,1197.0,78.9,,2.63
2018 Honda Brio 1.2 S Option MT,Feb 2019,Third Party,Petrol,5.0,14382.0,Second Owner,Manual,,18.5,1198.0,86.8,,4.59
2017 Toyota Corolla Altis VL AT,Mar 2017,Comprehensive,Petrol,5.0,97908.0,First Owner,Automatic,,14.28,1798.0,138.03,,9.08
2019 Maruti Swift Dzire VXI 1.2,May 2019,Third Party,Petrol,5.0,40400.0,First Owner,Manual,,21.21,1197.0,81.8,,5.66
2020 Hyundai Santro Sportz AMT,Jul 2020,Third Party,Petrol,5.0,29686.0,First Owner,Automatic,,20.3,1086.0,68.05,,5.09
2019 Hyundai Grand i10 Nios Sportz,Jan 2020,Comprehensive,Petrol,5.0,18111.0,First Owner,Manual,,20.7,1197.0,81.86,,5.78
2017 Maruti Swift VXI,Jan 2018,Third Party,Petrol,5.0,67841.0,First Owner,Manual,,22.38,1197.0,88.5,,4.76
2021 Hyundai Venue E,Nov 2021,Not Available,Petrol,5.0,13125.0,First Owner,Manual,,17.52,1197.0,81.86,,5.85
2012 Renault Scala Diesel RxZ,Dec 2012,Not Available,Diesel,5.0,101488.0,First Owner,Manual,,21.64,1461.0,84.8,,2.3
2015 Ford Figo Diesel ZXI,Jun 2015,Third Party,Diesel,5.0,84325.0,Second Owner,Manual,,20.0,1399.0,68.05,,1.8
2017 Maruti Alto K10 VXI AMT,May 2017,Third Party,Petrol,5.0,123730.0,First Owner,Automatic,,23.95,998.0,67.05,,3.25
2015 Toyota Corolla Altis GL MT,Feb 2015,Comprehensive,Petrol,5.0,110194.0,Second Owner,Manual,,14.28,1798.0,138.03,,9.69
2012 Nissan Teana XL,Feb 2012,Comprehensive,Petrol,5.0,64719.0,First Owner,Automatic,,11.07,2496.0,179.5,,6.02
2017 Ford Ecosport 1.5 Diesel Titanium BSIV,Aug 2017,Zero Dep,Diesel,5.0,79826.0,First Owner,Manual,,23.0,1498.0,98.96,,6.0
2015 Maruti Alto 800 LXI,Dec 2015,Not Available,Petrol,5.0,50035.0,First Owner,Manual,,22.74,796.0,47.3,,2.0
2021 Toyota Innova Crysta 2.4 VX 7 STR,Jun 2021,Third Party,Diesel,7.0,17563.0,Second Owner,Manual,,12.0,2393.0,148.0,,21.64
2018 Maruti Ignis 1.2 Delta BSIV,Jul 2018,Third Party insurance,Petrol,5.0,43445.0,Second Owner,Manual,,20.89,1197.0,81.8,,4.28
2021 Maruti Baleno Zeta CVT,Aug 2021,Third Party,Petrol,5.0,25322.0,First Owner,Automatic,,19.56,1197.0,81.8,,7.34
2019 Volkswagen Polo 1.0 MPI Trendline,Jun 2019,Third Party,Petrol,5.0,31372.0,Second Owner,Manual,,17.74,999.0,75.1,,5.31
2018 Maruti Ciaz Delta BSIV,Jul 2018,Zero Dep,Petrol,5.0,83314.0,First Owner,Manual,,21.56,1462.0,103.25,,6.2
2021 Honda City ZX MT,Apr 2021,Third Party,Petrol,5.0,37544.0,First Owner,Manual,,18.6,1498.0,119.35,,11.28
2017 Volkswagen Polo 1.2 MPI Comfortline,Dec 2017,Zero Dep,Petrol,5.0,83286.0,First Owner,Manual,,16.2,1199.0,74.0,,5.32
2018 Maruti Ciaz 1.3 Alpha,Jun 2018,Third Party,Diesel,5.0,43621.0,Second Owner,Manual,,28.09,1248.0,88.5,,6.95
2016 Maruti Baleno 1.2 Delta,Mar 2016,Comprehensive,Petrol,5.0,40188.0,First Owner,Manual,,21.4,1197.0,83.1,,4.84
2016 Hyundai Creta 1.6 VTVT AT SX Plus,Oct 2016,Third Party,Petrol,5.0,70257.0,First Owner,Automatic,,13.0,1591.0,121.3,,8.06
2021 Maruti Baleno Zeta CVT,Oct 2021,Zero Dep,Petrol,5.0,42994.0,First Owner,Automatic,,19.56,1197.0,81.8,,6.8
2009 Honda City 1.5 S MT,May 2009,Third Party,Petrol,5.0,118371.0,Fourth & Above Owner,Manual,,17.0,1497.0,1186600.0,,2.15
2022 Maruti Eeco 5 Seater AC CNG BSVI,Aug 2022,Not Available,CNG,5.0,33488.0,First Owner,Manual,,26.78,1197.0,70.67,,5.9
2011 Hyundai Santro Xing GLS,Aug 2011,Not Available,Petrol,5.0,86750.0,Second Owner,Manual,,17.92,1086.0,62.1,,1.8
2019 Honda City V MT,Jun 2019,Zero Dep,Petrol,5.0,40257.0,First Owner,Manual,,17.4,1497.0,117.6,,9.0
2010 Hyundai i10 Era 1.1,Jul 2010,Third Party,Petrol,5.0,153807.0,Second Owner,Manual,,19.81,1086.0,68.05,,1.52
2013 Hyundai EON Era,Mar 2013,Comprehensive,Petrol,5.0,136930.0,Second Owner,Manual,,21.1,814.0,55.2,,1.25
2019 BMW X1 sDrive 20d xLine,Jan 2020,Not Available,Diesel,5.0,48579.0,First Owner,Automatic,,20.68,1995.0,188.0,,30.0
2018 Maruti Wagon R AMT VXI,Feb 2018,Zero Dep,Petrol,5.0,39068.0,First Owner,Automatic,,20.51,998.0,67.0,,4.36
2019 Maruti Ciaz Alpha Automatic BSIV,Jun 2019,Third Party,Petrol,5.0,57033.0,First Owner,Automatic,,20.28,1462.0,103.25,,7.84
2021 Hyundai Venue SX Turbo,Mar 2021,Comprehensive,Petrol,5.0,46027.0,First Owner,Manual,,18.27,998.0,118.35,,9.17
2017 Hyundai Creta 1.6 VTVT AT SX Plus,Mar 2017,Zero Dep,Petrol,5.0,79634.0,First Owner,Automatic,,13.0,1591.0,121.3,,9.13
2021 Hyundai Alcazar Signature Diesel AT,Jun 2021,Comprehensive,Diesel,6.0,31008.0,First Owner,Automatic,,18.1,1493.0,113.42,,20.27
2017 Hyundai Creta 1.4 CRDi S,Oct 2017,Third Party,Diesel,5.0,145032.0,First Owner,Manual,,21.38,1396.0,88.7,,8.0
2019 MG Hector Sharp Diesel MT BSIV,Nov 2019,Zero Dep,Diesel,5.0,52021.0,First Owner,Manual,,17.41,1956.0,167.68,,15.0
2021 Maruti Vitara Brezza LXI,Jul 2021,Zero Dep,Petrol,5.0,13614.0,First Owner,Manual,,17.03,1462.0,103.26,,8.0
2009 Hyundai i20 Magna,Jul 2009,Third Party,Petrol,5.0,19747.0,Second Owner,Manual,,18.5,1197.0,805200.0,,2.0
2018 Maruti Baleno 1.2 Delta,May 2018,Comprehensive,Petrol,5.0,25211.0,First Owner,Manual,,21.4,1197.0,83.1,,5.5
2014 BMW 5 Series 520d Modern Line,Dec 2014,Comprehensive,Diesel,5.0,56774.0,First Owner,Automatic,,18.84,1995.0,184.0,,20.0
2010 Maruti Swift VDI BSIV,Jul 2010,Third Party,Diesel,5.0,167059.0,Second Owner,Manual,,22.9,1248.0,74.0,,1.9
2019 Kia Seltos HTX Plus AT D,Dec 2019,Zero Dep,Diesel,5.0,79022.0,First Owner,Automatic,,17.8,1493.0,113.4,,14.0
2010 Ford Figo Diesel ZXI,Aug 2010,Not Available,Diesel,5.0,75183.0,First Owner,Manual,,20.0,1399.0,68.0,,1.5
2013 Maruti Alto 800 LXI,Dec 2013,Not Available,Petrol,5.0,119306.0,First Owner,Manual,,22.74,796.0,47.3,,1.3
2017 Mahindra Bolero mHAWK D70 SLE,Jul 2017,Comprehensive,Diesel,7.0,162529.0,First Owner,Manual,,16.5,1493.0,70.0,,5.33
2021 Hyundai Creta SX Executive Diesel BSVI,Jul 2021,Zero Dep,Diesel,5.0,17457.0,First Owner,Manual,,,1493.0,113.45,,14.0
2011 Hyundai i10 Era,Feb 2011,Third Party,Petrol,5.0,82649.0,Second Owner,Manual,,19.81,1086.0,68.05,,2.0
2019 Hyundai Grand i10 1.2 Kappa Sportz BSIV,Oct 2019,Not Available,Petrol,5.0,25504.0,First Owner,Manual,,18.9,1197.0,81.86,,5.5
2020 Tata Tiago XZA Plus AMT BSVI,Oct 2020,Zero Dep,Petrol,5.0,36000.0,Second Owner,Automatic,,19.0,1199.0,84.82,,5.75
2015 Mahindra TUV 300 T6,Aug 2015,Comprehensive,Diesel,7.0,75000.0,First Owner,Manual,,18.49,1493.0,100.0,,6.4
2012 Maruti Swift VDI,Aug 2012,Comprehensive,Diesel,5.0,68000.0,First Owner,Manual,,22.9,1248.0,74.0,,4.1
2016 Volkswagen Vento 1.6 Highline,Aug 2016,Comprehensive,Petrol,5.0,63000.0,First Owner,Manual,,16.09,1598.0,103.2,,5.8
2014 Renault Scala Diesel RxL,Aug 2014,Comprehensive,Diesel,5.0,57000.0,First Owner,Manual,,21.64,1461.0,84.8,,3.9
2014 Honda City i DTec V,Aug 2014,Comprehensive,Diesel,5.0,91000.0,First Owner,Manual,,26.0,1498.0,98.6,,5.3
2021 Tata Altroz XE,Aug 2021,Comprehensive,Petrol,5.0,23000.0,First Owner,Manual,,19.33,1199.0,86.83,,6.15
2017 Volkswagen Vento 1.5 TDI Highline AT,Aug 2017,Comprehensive,Diesel,5.0,78000.0,First Owner,Automatic,,22.15,1498.0,108.6,,7.1
2021 Tata Tiago XZ Plus,Aug 2021,Comprehensive,Petrol,5.0,34000.0,First Owner,Manual,,19.01,1199.0,84.82,,6.65
2017 Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Aug 2017,Comprehensive,Diesel,5.0,80000.0,First Owner,Automatic,,16.38,1995.0,183.0,,15.75
2018 Maruti Vitara Brezza ZDi Plus AMT,Aug 2018,Comprehensive,Diesel,5.0,41000.0,First Owner,Automatic,,24.3,1248.0,88.5,,9.75
2015 Honda Mobilio S i-VTEC,Jan 2015,Comprehensive,Petrol,7.0,65000.0,First Owner,Manual,,17.3,1497.0,117.3,,4.8
2022 Renault Kiger RXZ Turbo,Jul 2022,Third Party insurance,Petrol,5.0,16000.0,First Owner,Manual,,20.5,999.0,98.63,,7.9
2022 Tata Nexon XZA Plus LUXS Diesel AMT,May 2022,Comprehensive,Diesel,5.0,25000.0,First Owner,Automatic,,24.07,1497.0,113.42,,13.5
2010 Maruti Swift 1.2 VDI BSII,Dec 2010,Third Party insurance,Diesel,5.0,74000.0,First Owner,Manual,,17.8,1248.0,,,2.75
2016 Hyundai Grand i10 Magna AT,Oct 2016,Comprehensive,Petrol,5.0,45000.0,First Owner,Automatic,,18.9,1197.0,82.0,,5.25
2015 Hyundai i20 Asta Option 1.2,May 2015,Comprehensive,Petrol,5.0,41000.0,First Owner,Manual,,18.6,1197.0,81.83,,5.9
2011 Hyundai Santro Xing GLS,Aug 2011,Third Party,Petrol,5.0,62000.0,First Owner,Manual,,17.92,1086.0,62.1,,2.5
2019 MG Hector Sharp Diesel MT,Jul 2019,Third Party insurance,Diesel,5.0,94000.0,Second Owner,Manual,,17.41,1956.0,167.68,,13.5
2014 Volkswagen Polo 1.5 TDI Highline,Aug 2014,Comprehensive,Diesel,5.0,69000.0,First Owner,Manual,,20.14,1498.0,88.8,,4.75
2019 Honda Amaze S CVT Diesel,Aug 2019,Comprehensive,Diesel,5.0,74000.0,Second Owner,Automatic,,21.0,1498.0,78.9,,6.5
2012 BMW 5 Series 530d,Aug 2012,Comprehensive,Diesel,5.0,55000.0,First Owner,Automatic,,16.2,2993.0,258.0,,15.75
2022 Tata Harrier XTA Plus AT,Aug 2022,Comprehensive,Diesel,5.0,54000.0,First Owner,Automatic,,14.6,1956.0,167.67,,17.75
2014 Maruti Swift 1.2 VDI BSII W ABS,Sept 2014,Comprehensive,Diesel,5.0,86000.0,First Owner,Manual,,17.8,1248.0,,,3.9
2018 Maruti Wagon R VXI,Mar 2018,Comprehensive,Petrol,5.0,68236.0,First Owner,Manual,,18.9,998.0,67.1,,3.35
2015 Honda City VX MT,Feb 2016,Comprehensive,Petrol,5.0,164834.0,First Owner,Manual,,17.4,1497.0,117.6,,4.91
2021 Honda City V MT,Jul 2021,Comprehensive,Petrol,5.0,103000.0,First Owner,Manual,,17.4,1497.0,117.6,,9.75
2011 Hyundai Accent GLE,Jul 2011,Comprehensive,Petrol,5.0,75000.0,First Owner,Manual,,13.2,1495.0,94.0,,2.5
2018 Maruti Swift ZDi,Jun 2018,Comprehensive,Diesel,5.0,28000.0,First Owner,Manual,,22.9,1248.0,74.0,,5.8
2009 Honda City E,Jul 2009,Comprehensive,Petrol,5.0,95000.0,First Owner,Manual,,16.8,1497.0,116.3,,2.95
2018 Maruti Wagon R VXI,Aug 2018,Comprehensive,Petrol,5.0,130118.0,First Owner,Manual,,18.9,998.0,67.1,,2.9
2014 Toyota Fortuner 4x2 AT,Jul 2014,Comprehensive,Diesel,7.0,87000.0,First Owner,Automatic,,12.55,2982.0,168.5,,15.75
2014 Audi Q3 2.0 TDI,Jul 2014,Comprehensive,Diesel,5.0,72000.0,Second Owner,Automatic,,15.73,1968.0,174.33,,13.25
2013 Renault Fluence Diesel E4,Jul 2013,Comprehensive,Diesel,5.0,73000.0,First Owner,Manual,,21.8,1461.0,78.0,,3.5
2018 Hyundai Verna CRDi 1.6 AT SX Plus,Jul 2018,Comprehensive,Diesel,5.0,73000.0,First Owner,Automatic,,22.0,1582.0,126.2,,10.5
2018 Skoda Kodiaq 2.0 TDI Style,Jul 2018,Comprehensive,Diesel,7.0,75000.0,First Owner,Automatic,,16.25,1968.0,148.0,,24.8
2018 Hyundai i20 1.2 Magna Executive,Jul 2018,Comprehensive,Petrol,5.0,66000.0,First Owner,Manual,,18.6,1197.0,81.83,,5.9
2017 Honda Amaze S Option i-DTEC,Jul 2017,Comprehensive,Diesel,5.0,91000.0,First Owner,Manual,,25.8,1498.0,98.6,,5.5
2015 Audi Q3 2.0 TDI,Jul 2015,Comprehensive,Diesel,5.0,65000.0,First Owner,Automatic,,15.73,1968.0,174.33,,17.95
2013 Toyota Fortuner 4x2 AT,Jul 2013,Comprehensive,Diesel,7.0,89000.0,First Owner,Automatic,,12.55,2982.0,168.5,,14.95
2016 Hyundai Creta 1.6 VTVT AT SX Plus,Oct 2016,Third Party insurance,Petrol,5.0,78000.0,First Owner,Automatic,,13.0,1591.0,121.3,,8.5
2020 Hyundai Grand i10 Nios AMT Sportz,Oct 2020,Comprehensive,Petrol,5.0,34000.0,Second Owner,Automatic,,20.7,1197.0,81.86,,6.5
2020 Renault KWID 1.0 RXT Opt,Jun 2020,Third Party insurance,Petrol,5.0,11000.0,First Owner,Manual,,21.74,999.0,67.0,,3.9
2018 Toyota Etios Liva 1.2 G,Aug 2018,Third Party insurance,Petrol,5.0,52000.0,First Owner,Manual,,17.71,1197.0,78.9,,5.4
2015 Hyundai i20 Asta 1.2,Jul 2015,Comprehensive,Petrol,5.0,68000.0,First Owner,Manual,,18.6,1197.0,81.83,,5.7
2019 Tata Harrier XT,Jul 2019,Comprehensive,Diesel,5.0,39000.0,First Owner,Manual,,16.35,1956.0,167.67,,13.95
2016 Honda City i VTEC CVT SV,Jul 2016,Comprehensive,Petrol,5.0,61000.0,First Owner,Automatic,,18.0,1497.0,117.3,,6.65
2016 Hyundai Creta 1.6 CRDi AT S Plus,Jul 2016,Comprehensive,Diesel,5.0,62000.0,First Owner,Automatic,,17.01,1582.0,126.2,,9.15
2019 Volkswagen Polo 1.5 TDI Trendline,Jul 2019,Comprehensive,Diesel,5.0,66000.0,First Owner,Manual,,20.14,1498.0,88.0,,5.85
2019 Maruti Vitara Brezza VDi,Jul 2019,Comprehensive,Diesel,5.0,68000.0,First Owner,Manual,,24.3,1248.0,88.5,,8.5
2016 Maruti Baleno 1.2 Sigma,Jul 2016,Comprehensive,Petrol,5.0,14000.0,First Owner,Manual,,21.4,1197.0,83.1,,5.5
2018 Maruti SX4 S Cross Zeta DDiS 200 SH,Jul 2018,Comprehensive,Diesel,5.0,61000.0,First Owner,Manual,,25.1,1248.0,88.5,,8.95
2021 Maruti S-Presso VXi Plus,Jul 2021,Comprehensive,Petrol,5.0,22000.0,First Owner,Manual,,24.76,998.0,65.71,,4.75
2015 Hyundai Elantra 1.6 SX,Jul 2015,Comprehensive,Diesel,5.0,63000.0,First Owner,Manual,,22.54,1582.0,126.2,,7.9
2020 Mahindra XUV300 W8 Option Diesel BSIV,Jul 2020,Comprehensive,Diesel,5.0,71000.0,First Owner,Manual,,20.0,1497.0,115.0,,11.4
2016 Hyundai Creta 1.6 CRDi SX,Jul 2016,Comprehensive,Diesel,5.0,79000.0,First Owner,Manual,,19.67,1582.0,126.2,,9.25
2021 Hyundai Verna SX Diesel,Jul 2021,Comprehensive,Diesel,5.0,50000.0,First Owner,Manual,,25.0,1493.0,113.45,,13.9
2014 Renault Pulse RxZ,Jul 2014,Comprehensive,Diesel,5.0,84000.0,First Owner,Manual,,23.08,1461.0,63.12,,3.5
2020 Hyundai Venue S,Jul 2020,Comprehensive,Petrol,5.0,75000.0,First Owner,Manual,,17.52,1197.0,81.86,,7.9
2020 Maruti Wagon R LXI,Jul 2020,Comprehensive,Petrol,5.0,32000.0,First Owner,Manual,,21.79,998.0,67.05,,5.6
2017 Mahindra TUV 300 T8,Jul 2017,Comprehensive,Diesel,7.0,79000.0,First Owner,Manual,,18.49,1493.0,100.0,,7.5
2020 Maruti Swift VXI,Jul 2020,Comprehensive,Petrol,5.0,73000.0,First Owner,Manual,,21.21,1197.0,81.8,,6.5
2015 Ford Aspire 1.5 TDCi Ambiente,Jul 2015,Comprehensive,Diesel,5.0,68000.0,First Owner,Manual,,25.83,1498.0,99.0,,4.15
2018 Hyundai Grand i10 1.2 Kappa Sportz Option AT,Jan 2019,Comprehensive,Petrol,5.0,26000.0,First Owner,Automatic,,18.9,1197.0,81.86,,6.5
2019 Tata Hexa XTA,Jul 2019,Comprehensive,Diesel,7.0,60000.0,First Owner,Automatic,,17.6,2179.0,153.86,,10.9
2020 Mahindra XUV300 W8 Option BSVI,Jul 2020,Comprehensive,Petrol,5.0,49000.0,First Owner,Manual,,16.82,1197.0,108.62,,9.9
2013 Audi A4 2.0 TDI,Jul 2013,Comprehensive,Diesel,5.0,122000.0,First Owner,Automatic,,16.55,1968.0,147.51,,12.75
2016 Mercedes-Benz E-Class E350 CDI Avantgrade,Jul 2016,Comprehensive,Diesel,5.0,43000.0,First Owner,Automatic,,13.0,2987.0,265.0,,27.75
2017 Jeep Compass 2.0 Longitude Option,Jul 2017,Comprehensive,Diesel,5.0,65000.0,First Owner,Manual,,17.1,1956.0,170.0,,10.5
2018 Mercedes-Benz GLE 250d,Jul 2018,Comprehensive,Diesel,5.0,102000.0,First Owner,Automatic,,17.9,2143.0,201.15,,45.0
2016 Volvo S60 D4 Momentum,Jul 2016,Comprehensive,Diesel,5.0,89000.0,First Owner,Automatic,,27.03,1969.0,190.0,,15.0
2019 Tata Tiago 1.2 Revotron XZ Plus,Jul 2019,Comprehensive,Petrol,5.0,75000.0,First Owner,Manual,,23.84,1199.0,84.0,,5.7
2017 Maruti Baleno 1.2 Sigma,Jul 2017,Comprehensive,Petrol,5.0,37000.0,First Owner,Manual,,21.4,1197.0,83.1,,5.4
2019 Tata Nexon 1.5 Revotorq XZ Plus,Jul 2019,Comprehensive,Diesel,5.0,84000.0,First Owner,Manual,,21.5,1497.0,108.5,,8.7
2018 Tata Tigor XM Diesel,Jul 2018,Comprehensive,Diesel,5.0,69000.0,First Owner,Manual,,24.7,1047.0,69.0,,4.7
2017 Toyota Corolla Altis D-4D GL,Jul 2017,Comprehensive,Diesel,5.0,57000.0,First Owner,Manual,,21.43,1364.0,87.2,,10.75
2016 Renault Duster 110PS Diesel RxZ AMT,Dec 2016,Comprehensive,Diesel,5.0,45000.0,First Owner,Automatic,,19.6,1461.0,108.45,,6.5
2016 Honda Jazz 1.2 SV i VTEC,Aug 2016,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Manual,,18.7,1199.0,88.7,,4.9
2022 Maruti Eeco 5 Seater AC CNG BSVI,Mar 2022,Third Party,CNG,5.0,31000.0,First Owner,Manual,,26.78,1197.0,70.67,,6.21
2018 Jeep Compass 2.0 Longitude Option BSIV,Jan 2018,Zero Dep,Diesel,5.0,63000.0,First Owner,Manual,,17.1,1956.0,170.0,,11.9
2022 Toyota Innova Crysta 2.4 VX 7 STR,Mar 2022,Zero Dep,Diesel,7.0,37000.0,First Owner,Manual,,12.0,2393.0,148.0,,23.5
2020 Kia Seltos HTX IVT,Jul 2020,Comprehensive,Petrol,5.0,82000.0,First Owner,Automatic,,,1497.0,113.43,,13.9
2022 Kia Carens Luxury Plus Diesel iMT,Aug 2022,Comprehensive,Diesel,7.0,19000.0,First Owner,Automatic,,,1493.0,114.41,,18.5
2022 Mahindra Thar LX 4-Str Hard Top Diesel AT BSVI,Jul 2022,Comprehensive,Diesel,4.0,18000.0,First Owner,Automatic,,,2184.0,130.0,,17.25
2020 Kia Seltos HTX G,Jul 2020,Comprehensive,Petrol,5.0,75000.0,First Owner,Manual,,16.8,1497.0,113.43,,11.9
2016 Honda Brio 1.2 VX MT,Jul 2016,Comprehensive,Petrol,5.0,29000.0,First Owner,Manual,,18.5,1198.0,86.8,,4.8
2020 MG Hector Sharp DCT,Jul 2020,Comprehensive,Petrol,5.0,58000.0,First Owner,Automatic,,13.96,1451.0,141.0,,15.0
2020 MG Hector Sharp Diesel MT,Jul 2020,Comprehensive,Diesel,5.0,64000.0,First Owner,Manual,,17.41,1956.0,167.68,,17.9
2019 Kia Seltos HTK Plus AT D,Jul 2019,Comprehensive,Diesel,5.0,87000.0,First Owner,Automatic,,17.8,1493.0,113.42,,15.0
2020 Kia Seltos HTX IVT,Jul 2020,Comprehensive,Petrol,5.0,79000.0,First Owner,Automatic,,,1497.0,113.43,,14.75
2015 Ford Ecosport 1.5 Diesel Titanium,Jul 2015,Comprehensive,Diesel,5.0,78000.0,First Owner,Manual,,21.7,1498.0,98.96,,5.9
2016 Toyota Innova Crysta 2.8 ZX AT BSIV,Jul 2016,Comprehensive,Diesel,7.0,89000.0,First Owner,Automatic,,11.36,2755.0,171.5,,16.25
2021 Volkswagen Taigun 1.5 TSI GT Plus DSG,Oct 2021,Zero Dep,Petrol,5.0,15000.0,First Owner,Automatic,,17.88,1498.0,147.51,,16.5
2021 Tata Nexon XZA Plus AMT S,Aug 2021,Third Party,Petrol,5.0,30000.0,First Owner,Automatic,,16.35,1199.0,118.36,,10.5
2017 Volkswagen Vento 1.6 Highline,Oct 2017,Zero Dep,Petrol,5.0,64000.0,First Owner,Manual,,16.09,1598.0,103.2,,6.9
2018 Maruti Ciaz Delta 1.5,May 2018,Third Party insurance,Diesel,5.0,62000.0,First Owner,Manual,,26.32,1498.0,93.87,,6.9
2021 Maruti Ertiga VXI Petrol,Aug 2021,Comprehensive,Petrol,7.0,30000.0,First Owner,Manual,,19.34,1462.0,103.0,,9.18
2021 Skoda Kushaq 1.0 TSI Style BSVI,Dec 2021,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,19.2,999.0,113.98,,12.9
2012 Maruti Alto LXi,Jul 2012,Comprehensive,Petrol,5.0,37000.0,First Owner,Manual,,19.7,796.0,46.3,,1.9
2022 Mahindra Scorpio S11,Nov 2022,Comprehensive,Diesel,7.0,11933.0,First Owner,Manual,,15.4,2179.0,136.78,,18.5
2011 BMW 5 Series 530d,Aug 2011,Comprehensive,Diesel,5.0,70288.0,First Owner,Automatic,,16.2,2993.0,258.0,,14.75
2022 Kia Seltos X-Line Diesel AT,Feb 2022,Comprehensive,Diesel,5.0,21493.0,First Owner,Automatic,,18.0,1493.0,113.43,,18.6
2023 Maruti Jimny Alpha Dual Tone AT,Jul 2023,Comprehensive,Petrol,4.0,3761.0,First Owner,Automatic,,16.39,1462.0,103.39,,16.0
2016 Hyundai Creta 1.6 VTVT AT SX Plus,Aug 2016,Comprehensive,Petrol,5.0,80000.0,First Owner,Automatic,,13.0,1591.0,121.3,,8.75
